Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2018-05-07 12:37:32,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:38:32,VR2W-125452,A69-1303-4080,,,,,Hals1
2018-05-07 12:39:17,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:40:22,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:41:07,VR2W-125452,A69-1303-4080,,,,,Hals1
2018-05-07 12:41:36,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:42:17,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:42:27,VR2W-125452,A69-1303-4080,,,,,Hals1
2018-05-07 12:43:00,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:43:48,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:44:04,VR2W-125452,A69-1303-4080,,,,,Hals1
2018-05-07 12:45:03,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:46:42,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:47:33,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:50:24,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-05-07 12:51:51,VR2W-108768,A69-1303-4080,,,,,Hals2
2018-08-03 07:12:01,VR2W-125452,A69-1303-4080,,,,,Hals1
2018-08-03 07:13:05,VR2W-125452,A69-1303-4080,,,,,Hals1
2018-08-06 17:36:44,VR2W-108766,A69-1303-4080,,,,,16 Aalborg
2018-08-06 17:38:05,VR2W-108766,A69-1303-4080,,,,,16 Aalborg
2018-08-06 17:42:40,VR2W-108766,A69-1303-4080,,,,,16 Aalborg
2018-08-06 17:43:10,VR2W-108766,A69-1303-4080,,,,,16 Aalborg
2018-08-06 19:40:36,VR2W-108766,A69-1303-4080,,,,,16 Aalborg
2018-08-06 20:59:45,VR2W-108766,A69-1303-4080,,,,,16 Aalborg
2018-08-07 04:06:54,VR2W-125447,A69-1303-4080,,,,,15 Aalborg
2018-08-07 04:08:23,VR2W-125447,A69-1303-4080,,,,,15 Aalborg
2018-08-07 04:09:33,VR2W-125447,A69-1303-4080,,,,,15 Aalborg
2018-08-08 07:15:06,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:17:44,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:18:28,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:19:34,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:20:22,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:21:51,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:22:55,VR2W-125886,A69-1303-4080,,,,,Aggersund
